epoch,train/loss,step,valid/loss
293,,1175,0.8803269863128662
294,0.8618425726890564,1177,
294,0.8889515995979309,1179,
294,,1179,0.8803267478942871
295,0.8712474703788757,1181,
295,0.8512741327285767,1183,
295,,1183,0.880326509475708
296,0.8699731826782227,1185,
296,0.8213618397712708,1187,
296,,1187,0.8803263306617737
297,0.8651723265647888,1189,
297,0.8818121552467346,1191,
297,,1191,0.8803260922431946
298,0.8630805015563965,1193,
298,0.8431305885314941,1195,
298,,1195,0.8803256750106812
299,0.8761529922485352,1197,
299,0.8527401685714722,1199,
299,,1199,0.8803254961967468
