step,valid/loss,epoch,train/loss
1871,0.012934318743646145,467,
1874,,468,0.011788384988904
1875,0.01344488374888897,468,
1879,,469,0.008290449157357216
1879,0.012837206944823265,469,
1883,0.012569207698106766,470,
1884,,471,0.013863461092114449
1887,0.012532612308859825,471,
1889,,472,0.012182431295514107
1891,0.012460101395845413,472,
1894,,473,0.011616768315434456
1895,0.012424658983945847,473,
1899,,474,0.011404217220842838
1899,0.012316259555518627,474,
1903,0.012276479043066502,475,
1904,,476,0.010311349295079708
1907,0.012316402979195118,476,
1909,,477,0.011713686399161816
1911,0.012326454743742943,477,
1914,,478,0.01121987123042345
1915,0.01232185959815979,478,
1919,,479,0.008472606539726257
1919,0.012295898050069809,479,
1923,0.012276296503841877,480,
1924,,481,0.011280586011707783
1927,0.01225907914340496,481,
1929,,482,0.011287118308246136
1931,0.012222077697515488,482,
1934,,483,0.009989621117711067
1935,0.012857990339398384,483,
1939,,484,0.011615971103310585
1939,0.013346490450203419,484,
1943,0.013343746773898602,485,
1944,,486,0.012174053117632866
1947,0.012337497435510159,486,
1949,,487,0.011350694112479687
1951,0.012332943268120289,487,
1954,,488,0.011426890268921852
1955,0.012133849784731865,488,
1959,,489,0.021254178136587143
1959,0.012142865918576717,489,
1963,0.012120192870497704,490,
1964,,491,0.010188732296228409
1967,0.012091051787137985,491,
1969,,492,0.011188117787241936
1971,0.01202048733830452,492,
1974,,493,0.010208571329712868
1975,0.012090438976883888,493,
1979,,494,0.008623834699392319
1979,0.012052548117935658,494,
1983,0.012003544718027115,495,
1984,,496,0.010571404360234737
1987,0.011940849013626575,496,
1989,,497,0.011478125117719173
1991,0.011931639164686203,497,
1994,,498,0.010837648995220661
1995,0.0119999460875988,498,
1999,,499,0.012354163452982903
1999,0.011994254775345325,499,
